"data","nchutefezgol","diaSemana","time","gol","nchutenogol","chutes","chutesgol","possebola","passes","precisaopasses","faltas","cartaoamarelo","cartaovermelho","impedimentos","escanteios","estadio","resultado"
"19/08/20",0.2,"ter","Botafogo",2,0.5,10,5,0.26,210,0.63,9,2,0,1,7,"casa","venceu"
"19/08/20",0.27,"ter","Internacional",3,0.45,11,5,0.58,452,0.84,19,3,1,1,4,"casa","venceu"
"20/08/20",0,"qui","Sport Recife",0,0.45,11,5,0.41,354,0.76,23,5,0,1,4,"casa","perdeu"
"19/08/20",0.13,"ter","Corinthians",3,0.57,23,13,0.64,591,0.91,15,2,0,0,10,"casa","venceu"
"20/08/20",0,"qui","Ceará SC",0,0.09,22,2,0.58,484,0.86,18,3,0,1,13,"casa","perdeu"
"22/08/20",0,"sáb","Athletico-PR",0,0.36,14,5,0.66,610,0.87,21,4,0,1,7,"casa","perdeu"
"22/08/20",0.17,"sáb","Internacional",1,0.5,6,3,0.33,306,0.62,20,1,0,3,2,"casa","venceu"
"22/08/20",0.33,"sáb","Goiás",2,0.33,6,2,0.33,275,0.67,26,5,0,5,3,"casa","venceu"
"20/08/20",0.04,"qui","São Paulo",1,0.2,25,5,0.68,634,0.9,14,2,0,4,5,"casa","empatou"
"23/08/20",0.07,"dom","Flamengo",1,0.33,15,5,0.67,637,0.88,15,3,0,0,5,"casa","empatou"
"23/08/20",0.07,"dom","Bragantino",1,0.13,15,2,0.46,319,0.82,17,2,1,1,10,"casa","perdeu"
"23/08/20",0,"dom","Vasco da Gama",0,0.3,10,3,0.46,414,0.8,23,5,0,1,6,"casa","empatou"
"23/08/20",0.12,"dom","Palmeiras",2,0.29,17,5,0.48,369,0.79,21,5,0,4,5,"casa","venceu"
"23/08/20",0,"dom","Sport Recife",0,0.2,10,2,0.55,516,0.86,21,2,0,1,0,"casa","perdeu"
"23/08/20",0.18,"dom","Ceará SC",2,0.36,11,4,0.38,339,0.77,21,1,0,1,6,"casa","venceu"
"29/08/20",0,"seg","Botafogo",0,0.29,7,2,0.47,471,0.85,14,3,0,2,5,"casa","perdeu"
"29/08/20",0.11,"seg","Bahia",1,0.11,9,1,0.49,429,0.82,15,2,0,1,8,"casa","empatou"
"26/08/20",0.07,"qui","São Paulo",1,0.33,15,5,0.57,605,0.87,13,2,0,3,4,"casa","venceu"
"29/08/20",0.17,"seg","Fluminense",2,0.25,12,3,0.46,452,0.85,19,4,0,1,2,"casa","venceu"
"26/08/20",0.05,"qui","Corinthians",1,0.33,21,7,0.6,584,0.85,14,0,0,0,5,"casa","empatou"
"30/08/20",0,"ter","Atlético-GO",0,0.29,14,4,0.55,361,0.79,16,1,1,1,4,"casa","perdeu"
"30/08/20",0.14,"ter","São Paulo",2,0.36,14,5,0.54,442,0.85,16,3,0,2,7,"casa","venceu"
"30/08/20",0.08,"ter","Coritiba",1,0.23,13,3,0.59,562,0.85,14,1,0,0,5,"casa","venceu"
"29/08/20",0.23,"seg","Fortaleza",3,0.46,13,6,0.59,571,0.87,22,2,0,0,3,"casa","venceu"
"30/08/20",0,"ter","Santos",0,0.27,22,6,0.53,429,0.85,14,6,0,5,9,"casa","perdeu"
"02/09/20",0,"sex","Botafogo",0,0.35,17,6,0.55,519,0.84,23,1,0,1,6,"casa","empatou"
"02/09/20",0.09,"sex","Fluminense",1,0.36,11,4,0.43,368,0.78,14,2,1,0,2,"casa","empatou"
"02/09/20",0.11,"sex","Ceará SC",1,0.44,9,4,0.27,231,0.7,22,2,0,4,2,"casa","venceu"
"02/09/20",0.09,"sex","Goiás",1,0.27,11,3,0.46,446,0.84,16,1,0,1,3,"casa","perdeu"
"02/09/20",0.09,"sex","Athletico-PR",1,0.45,11,5,0.58,503,0.83,15,2,0,1,2,"casa","empatou"
"02/09/20",0.15,"sex","Santos",2,0.38,13,5,0.63,423,0.85,17,2,0,2,9,"casa","empatou"
"03/09/20",0.21,"sáb","Atlético-MG",3,0.57,14,8,0.52,496,0.82,18,0,0,3,5,"casa","venceu"
"02/09/20",0.21,"sex","Bahia",3,0.43,14,6,0.41,459,0.83,8,1,0,2,5,"casa","perdeu"
"02/09/20",0.09,"sex","Palmeiras",1,0.09,11,1,0.48,372,0.73,21,3,0,1,5,"casa","empatou"
"03/09/20",0.03,"sáb","Grêmio",1,0.24,29,7,0.73,680,0.86,10,1,0,1,11,"casa","perdeu"
"05/09/20",0,"ter","Ceará SC",0,0.5,16,8,0.61,425,0.83,21,2,2,0,7,"casa","perdeu"
"05/09/20",0.11,"ter","Flamengo",2,0.44,18,8,0.62,517,0.88,12,1,0,3,11,"casa","venceu"
"05/09/20",0.13,"ter","Corinthians",2,0.4,15,6,0.61,545,0.87,18,3,0,1,12,"casa","empatou"
"06/09/20",0.05,"qua","Bragantino",1,0.2,20,4,0.38,350,0.78,23,1,1,1,5,"casa","perdeu"
"06/09/20",0.22,"qua","Internacional",2,0.56,9,5,0.62,528,0.84,11,2,0,1,8,"casa","empatou"
"06/09/20",0.2,"qua","São Paulo",3,0.2,15,3,0.51,463,0.8,21,3,0,0,3,"casa","venceu"
"06/09/20",0.12,"qua","Sport Recife",2,0.35,17,6,0.53,486,0.83,18,1,0,1,9,"casa","venceu"
"06/09/20",0.12,"qua","Atlético-GO",1,0.25,8,2,0.49,459,0.85,16,1,0,0,3,"casa","empatou"
"06/09/20",0,"qua","Coritiba",0,0.23,13,3,0.47,440,0.8,14,1,0,0,4,"casa","perdeu"
"06/09/20",0.12,"qua","Vasco da Gama",1,0.25,8,2,0.32,293,0.75,7,1,0,2,3,"casa","venceu"
"09/09/20",0.08,"dom","Fortaleza",1,0.33,12,4,0.53,410,0.87,27,5,0,0,6,"casa","venceu"
"09/09/20",0.17,"dom","Goiás",3,0.33,18,6,0.55,459,0.86,27,4,1,0,9,"casa","empatou"
"09/09/20",0.06,"dom","Fluminense",1,0.18,17,3,0.47,445,0.83,15,1,0,1,7,"casa","perdeu"
"09/09/20",0.07,"dom","São Paulo",1,0.36,14,5,0.6,491,0.85,18,4,0,5,5,"casa","empatou"
"09/09/20",0.06,"dom","Athletico-PR",1,0.18,17,3,0.62,509,0.89,19,1,0,3,7,"casa","empatou"
"09/09/20",0.38,"dom","Santos",3,0.5,8,4,0.41,300,0.76,11,1,0,4,4,"casa","venceu"
"10/09/20",0.12,"seg","Internacional",2,0.53,17,9,0.62,517,0.81,15,0,0,1,10,"casa","venceu"
"10/09/20",0,"seg","Bahia",0,0.35,17,6,0.51,474,0.9,12,1,1,1,8,"casa","perdeu"
"10/09/20",0.11,"seg","Vasco da Gama",1,0.56,9,5,0.55,471,0.83,15,2,1,0,1,"casa","perdeu"
"10/09/20",0,"seg","Corinthians",0,0.4,10,4,0.55,517,0.9,13,2,2,1,5,"casa","perdeu"
"13/09/20",0.07,"sex","Grêmio",1,0.21,14,3,0.57,532,0.89,11,1,1,2,6,"casa","empatou"
"13/09/20",0.14,"sex","Atlético-MG",2,0.5,14,7,0.64,556,0.85,13,1,0,5,8,"casa","venceu"
"13/09/20",0.13,"sex","Fluminense",2,0.2,15,3,0.48,352,0.82,14,2,1,0,5,"casa","venceu"
"12/09/20",0.1,"qui","Athletico-PR",1,0.2,10,2,0.43,349,0.86,21,4,0,3,9,"casa","venceu"
"12/09/20",0.2,"qui","Santos",2,0.5,10,5,0.55,412,0.81,18,3,0,1,5,"casa","empatou"
"13/09/20",0,"sex","Bahia",0,0.22,9,2,0.53,429,0.79,16,2,1,5,5,"casa","perdeu"
"13/09/20",0.1,"sex","Palmeiras",2,0.35,20,7,0.64,567,0.87,15,1,1,3,6,"casa","empatou"
"13/09/20",0.17,"sex","Goiás",1,0.17,6,1,0.21,170,0.62,10,4,1,1,0,"casa","venceu"
"13/09/20",0.25,"sex","Ceará SC",2,0.38,8,3,0.37,342,0.73,8,1,0,2,5,"casa","venceu"
"13/09/20",0.08,"sex","Botafogo",2,0.36,25,9,0.49,426,0.83,18,2,0,0,5,"casa","perdeu"
"20/09/20",0.08,"dom","Grêmio",1,0.23,13,3,0.64,590,0.85,21,2,0,0,6,"casa","empatou"
"19/09/20",0.22,"sex","Bragantino",4,0.5,18,9,0.42,308,0.76,24,4,0,2,5,"casa","venceu"
"19/09/20",0.08,"sex","Fortaleza",1,0.25,12,3,0.42,318,0.76,9,1,0,2,3,"casa","venceu"
"16/09/20",0.27,"ter","Corinthians",3,0.45,11,5,0.33,277,0.72,15,3,0,1,4,"casa","venceu"
"19/09/20",0.2,"sex","Atlético-GO",3,0.6,15,9,0.44,359,0.76,16,2,0,1,6,"casa","perdeu"
"20/09/20",0.09,"dom","Coritiba",1,0.18,11,2,0.55,497,0.86,14,1,0,3,6,"casa","venceu"
"20/09/20",0.12,"dom","Sport Recife",1,0.38,8,3,0.26,251,0.69,10,0,0,3,5,"casa","venceu"
"26/09/20",0.08,"dom","Athletico-PR",1,0.23,13,3,0.56,528,0.84,20,4,0,2,1,"casa","venceu"
"23/09/20",0.11,"qua","Sport Recife",1,0.22,9,2,0.47,451,0.82,11,3,0,1,3,"casa","venceu"
"20/09/20",0,"dom","Botafogo",0,0.14,7,1,0.44,321,0.76,15,4,0,0,8,"casa","empatou"
"26/09/20",0.15,"dom","Atlético-MG",3,0.3,20,6,0.54,478,0.83,20,1,0,0,9,"casa","venceu"
"26/09/20",0.25,"dom","Internacional",1,0.25,4,1,0.42,401,0.75,16,2,1,3,1,"casa","empatou"
"27/09/20",0.11,"seg","Ceará SC",2,0.26,19,5,0.6,411,0.79,13,3,0,9,11,"casa","empatou"
"27/09/20",0.06,"seg","Palmeiras",1,0.41,17,7,0.6,493,0.87,14,4,0,1,5,"casa","empatou"
"27/09/20",0.09,"seg","Vasco da Gama",1,0.09,11,1,0.58,511,0.89,9,2,0,4,2,"casa","empatou"
"30/09/20",0,"sex","Corinthians",0,0.33,12,4,0.54,461,0.83,18,2,0,4,4,"casa","empatou"
"27/09/20",0.07,"seg","Santos",1,0.4,15,6,0.55,416,0.86,12,1,0,1,9,"casa","empatou"
"28/09/20",0.27,"qua","Fluminense",4,0.47,15,7,0.43,409,0.84,16,1,0,0,5,"casa","venceu"
"30/09/20",0.07,"sex","Botafogo",1,0.13,15,2,0.62,502,0.86,18,2,1,0,8,"casa","perdeu"
"27/09/20",0.1,"seg","Atlético-GO",1,0.2,10,2,0.54,406,0.84,16,2,0,2,7,"casa","empatou"
"03/10/20",0,"seg","Bragantino",0,0.2,10,2,0.4,377,0.8,18,1,0,1,3,"casa","empatou"
"03/10/20",0.07,"seg","Grêmio",1,0.36,14,5,0.46,388,0.77,15,0,1,1,5,"casa","empatou"
"04/10/20",0.33,"qua","Coritiba",1,0.33,3,1,0.25,234,0.64,13,2,0,0,2,"casa","empatou"
"03/10/20",0.07,"seg","Palmeiras",2,0.39,28,11,0.64,560,0.85,10,1,0,1,9,"casa","venceu"
"04/10/20",0.06,"qua","Botafogo",1,0.41,17,7,0.52,385,0.8,20,0,0,0,7,"casa","empatou"
"04/10/20",0.23,"qua","Flamengo",3,0.54,13,7,0.55,446,0.84,18,3,0,2,4,"casa","venceu"
"04/10/20",0.04,"qua","Bahia",1,0.46,24,11,0.6,488,0.82,15,2,0,2,11,"casa","perdeu"
"04/10/20",0.14,"qua","Goiás",2,0.29,14,4,0.55,384,0.83,16,3,1,4,2,"casa","perdeu"
"04/10/20",0,"qua","Fortaleza",0,0.31,16,5,0.6,517,0.85,8,5,0,1,8,"casa","empatou"
"07/10/20",0.12,"sáb","São Paulo",3,0.32,25,8,0.52,431,0.84,17,3,0,1,5,"casa","venceu"
"07/10/20",0.23,"sáb","Bahia",3,0.46,13,6,0.47,454,0.85,18,4,0,0,4,"casa","venceu"
"07/10/20",0.19,"sáb","Flamengo",3,0.44,16,7,0.63,572,0.89,14,0,0,1,8,"casa","venceu"
"07/10/20",0.08,"sáb","Corinthians",1,0.31,13,4,0.62,558,0.85,19,2,0,0,6,"casa","empatou"
"07/10/20",0.18,"sáb","Grêmio",2,0.45,11,5,0.49,466,0.83,18,2,0,1,6,"casa","venceu"
"07/10/20",0.18,"sáb","Botafogo",2,0.36,11,4,0.35,298,0.75,16,4,0,0,2,"casa","venceu"
"08/10/20",0,"seg","Athletico-PR",0,0.07,15,1,0.63,579,0.89,11,3,0,2,3,"casa","empatou"
"08/10/20",0,"seg","Bragantino",0,0.15,13,2,0.47,404,0.78,18,3,1,2,7,"casa","perdeu"
"07/10/20",0.17,"sáb","Goiás",2,0.25,12,3,0.43,347,0.76,19,3,0,0,5,"casa","perdeu"
"07/10/20",0.29,"sáb","Fortaleza",2,0.43,7,3,0.31,263,0.75,9,2,1,1,1,"casa","venceu"
"10/10/20",0.13,"qua","Atlético-MG",3,0.48,23,11,0.67,614,0.85,14,0,0,4,8,"casa","venceu"
"10/10/20",0,"qua","Coritiba",0,0.2,10,2,0.45,408,0.88,20,1,0,0,2,"casa","empatou"
"10/10/20",0.08,"qua","Vasco da Gama",1,0.31,13,4,0.37,344,0.77,14,2,0,3,5,"casa","perdeu"
"10/10/20",0,"qua","Palmeiras",0,0.33,9,3,0.47,424,0.84,15,2,0,2,8,"casa","perdeu"
"11/10/20",0.12,"qui","Fluminense",1,0.25,8,2,0.48,401,0.77,26,2,0,0,3,"casa","venceu"
"11/10/20",0.18,"qui","Santos",2,0.55,11,6,0.56,402,0.75,17,2,0,3,4,"casa","venceu"
"11/10/20",0.15,"qui","Internacional",2,0.46,13,6,0.45,404,0.75,19,2,0,3,6,"casa","venceu"
"11/10/20",0.08,"qui","Atlético-GO",2,0.33,24,8,0.53,368,0.76,17,1,0,0,7,"casa","venceu"
"11/10/20",0.06,"qui","Sport Recife",1,0.18,17,3,0.63,528,0.85,11,3,0,0,6,"casa","perdeu"
"11/10/20",0.13,"qui","Ceará SC",2,0.27,15,4,0.39,304,0.77,9,4,1,2,6,"casa","venceu"
"14/10/20",0,"seg","Santos",0,0.25,12,3,0.59,400,0.79,18,3,0,1,7,"casa","perdeu"
"14/10/20",0.3,"seg","Grêmio",3,0.4,10,4,0.51,479,0.83,11,3,1,1,1,"casa","venceu"
"14/10/20",0,"seg","Athletico-PR",0,0.56,16,9,0.62,545,0.84,18,3,0,2,8,"casa","perdeu"
"13/10/20",0.06,"dom","Flamengo",2,0.39,31,12,0.66,562,0.85,12,1,0,1,9,"casa","venceu"
"14/10/20",0.06,"seg","Palmeiras",1,0.31,16,5,0.55,431,0.82,13,3,0,1,6,"casa","perdeu"
"16/10/20",0.1,"qui","Goiás",1,0.4,10,4,0.49,402,0.79,16,5,0,1,5,"casa","empatou"
"17/10/20",0.09,"sex","Atlético-GO",1,0.09,11,1,0.36,271,0.75,10,3,2,1,2,"casa","empatou"
"14/10/20",0.23,"seg","Sport Recife",3,0.38,13,5,0.48,438,0.81,6,3,0,1,2,"casa","perdeu"
"14/10/20",0.07,"seg","Atlético-MG",1,0.57,14,8,0.66,571,0.85,11,3,0,0,9,"casa","empatou"
"15/10/20",0.05,"ter","Flamengo",1,0.53,19,10,0.66,606,0.84,16,2,0,1,5,"casa","empatou"
"17/10/20",0,"sex","São Paulo",0,0.12,8,1,0.63,534,0.88,24,4,0,1,2,"casa","empatou"
"17/10/20",0.06,"sex","Coritiba",1,0.22,18,4,0.57,442,0.84,18,5,0,1,9,"casa","perdeu"
"17/10/20",0.33,"sex","Fluminense",2,0.5,6,3,0.59,539,0.84,17,3,0,2,4,"casa","empatou"
"18/10/20",0.15,"sáb","Internacional",2,0.54,13,7,0.53,524,0.87,17,1,0,1,6,"casa","venceu"
"18/10/20",0.05,"sáb","Corinthians",1,0.37,19,7,0.38,314,0.76,14,4,0,1,10,"casa","perdeu"
"18/10/20",0.2,"sáb","Fortaleza",2,0.4,10,4,0.52,464,0.82,14,2,0,0,1,"casa","venceu"
"18/10/20",0.11,"sáb","Bragantino",2,0.22,18,4,0.5,449,0.82,13,2,0,1,8,"casa","venceu"
"21/10/20",0.06,"qua","Vasco da Gama",1,0.47,17,8,0.64,547,0.82,12,1,0,1,9,"casa","perdeu"
"19/10/20",0,"dom","Botafogo",0,0.26,23,6,0.63,533,0.84,18,2,0,3,11,"casa","empatou"
