"nchutefezgol","gol","nchutenogol","chutes","chutesgol","possebola","passes","precisaopasses","faltas","cartaoamarelo","cartaovermelho","impedimentos","escanteios","data","diaSemana","time","estadio","resultado"
0.2,0.25,0.423076923076923,0.25,0.272727272727273,0.361702127659574,0.262981574539363,0.655172413793104,0.476190476190476,0.166666666666667,0,0.2,0.266666666666667,"25/02/21","sex","Ceará SC","casa","venceu"
0.2,0.25,0.487179487179487,0.375,0.454545454545455,0.404255319148936,0.35678391959799,0.793103448275862,0.476190476190476,0.166666666666667,0,0,0.333333333333333,"30/05/21","ter","Ceará SC","casa","venceu"
0.425,0.5,0.641025641025641,0.375,0.545454545454545,0.404255319148936,0.35678391959799,0.793103448275862,0.571428571428571,0.333333333333333,0,0,0.333333333333333,"17/06/21","qua","Ceará SC","casa","perdeu"
0.425,0.5,0.641025641025641,0.375,0.545454545454545,0.404255319148936,0.345058626465662,0.586206896551724,0.571428571428571,0.5,0,0,0.333333333333333,"24/06/21","sex","Ceará SC","casa","venceu"
0.3,0.5,0.641025641025641,0.416666666666667,0.545454545454545,0.148936170212766,0.0921273031825796,0.275862068965517,0.571428571428571,0.5,0,0.2,0.4,"27/06/21","seg","Ceará SC","casa","empatou"
0.2,0.25,0.5,0.541666666666667,0.636363636363636,0.170212765957447,0.0770519262981574,0.241379310344827,0.666666666666667,0.5,0,0.2,0.4,"04/07/21","qua","Ceará SC","casa","venceu"
0.3,0.5,0.538461538461538,0.541666666666667,0.636363636363636,0.170212765957447,0.0770519262981574,0.241379310344827,0.714285714285714,0.5,0,0.2,0.266666666666667,"17/07/21","sex","Ceará SC","casa","venceu"
0.15,0.25,0.5,0.625,0.454545454545455,0.531914893617021,0.358458961474037,0.758620689655172,0.714285714285714,0.666666666666667,0,0.2,0.266666666666667,"01/08/21","ter","Ceará SC","casa","venceu"
0.425,0.5,0.423076923076923,0.375,0.363636363636364,0.531914893617021,0.358458961474037,0.758620689655172,0.380952380952381,0.333333333333333,0,0.4,0.333333333333333,"08/08/21","qui","Ceará SC","casa","empatou"
0.125,0.25,0.333333333333333,0.666666666666667,0.363636363636364,0.425531914893617,0.214405360134003,0.586206896551724,0.380952380952381,0.333333333333333,0,0.4,0.333333333333333,"22/08/21","dom","Ceará SC","casa","empatou"
0.2,0.25,0.423076923076923,0.375,0.454545454545455,0.276595744680851,0.194304857621441,0.448275862068965,0.380952380952381,0.333333333333333,0,0.2,0.333333333333333,"18/09/21","sex","Ceará SC","casa","empatou"
0,0,0.512820512820513,0.375,0.454545454545455,0.276595744680851,0.214405360134003,0.379310344827586,0.571428571428571,0.333333333333333,0,0.2,0.4,"25/09/21","dom","Ceará SC","casa","venceu"
0.1,0.25,0.512820512820513,0.375,0.454545454545455,0.48936170212766,0.281407035175879,0.379310344827586,0.380952380952381,0,0,0.2,0.4,"06/10/21","sáb","Ceará SC","casa","empatou"
0,0,0.423076923076923,0.541666666666667,0.454545454545455,0.48936170212766,0.281407035175879,0.517241379310345,0.571428571428571,0.5,0,0.2,0.533333333333333,"17/10/21","sáb","Ceará SC","casa","empatou"
0.1,0.25,0.423076923076923,0.833333333333333,0.727272727272727,0.659574468085106,0.395309882747069,0.586206896551724,0.380952380952381,0.333333333333333,0,0.2,0.6,"20/10/21","qua","Ceará SC","casa","perdeu"
0.175,0.25,0.461538461538462,0.541666666666667,0.454545454545455,0.425531914893617,0.244556113902848,0.586206896551724,0.666666666666667,0.666666666666667,0,0.4,0.6,"31/10/21","ter","Ceará SC","casa","venceu"
0.225,0.25,0.461538461538462,0.458333333333333,0.454545454545455,0.404255319148936,0.244556113902848,0.586206896551724,0.380952380952381,0.666666666666667,0,0.4,0.466666666666667,"07/11/21","qua","Ceará SC","casa","venceu"
0.175,0.25,0.32051282051282,0.458333333333333,0.363636363636364,0.404255319148936,0.185929648241206,0.551724137931034,0.476190476190476,0.666666666666667,0,0.4,0.466666666666667,"14/11/21","sex","Ceará SC","casa","venceu"
0.3,0.25,0.32051282051282,0.375,0.272727272727273,0.212765957446808,0.115577889447236,0.448275862068965,0.333333333333333,0.5,0,0.2,0.266666666666667,"25/11/21","sex","Ceará SC","casa","venceu"
0.325,0.5,0.32051282051282,0.5,0.363636363636364,0.212765957446808,0.185929648241206,0.551724137931034,0.476190476190476,0.5,0,0,0.133333333333333,"05/12/21","qua","Ceará SC","casa","empatou"
0.325,0.5,0.32051282051282,0.5,0.272727272727273,0.212765957446808,0.192629815745394,0.448275862068965,0.428571428571429,0.166666666666667,0,0,0.133333333333333,"17/04/22","sáb","Ceará SC","casa","perdeu"
0.15,0.25,0.282051282051282,0.5,0.363636363636364,0.531914893617021,0.226130653266332,0.586206896551724,0.523809523809524,0.166666666666667,0,0.2,0.266666666666667,"30/04/22","seg","Ceará SC","casa","perdeu"
0,0,0.282051282051282,0.5,0.363636363636364,0.595744680851064,0.376884422110553,0.482758620689655,0.428571428571429,0.166666666666667,0,0.6,0.333333333333333,"14/05/22","qui","Ceará SC","casa","empatou"
0.15,0.25,0.371794871794872,0.5,0.363636363636364,0.595744680851064,0.376884422110553,0.620689655172414,0.523809523809524,0.166666666666667,0,0.8,0.333333333333333,"01/05/19","sáb","Ceará SC","fora","perdeu"
0,0,0.371794871794872,0.458333333333333,0.363636363636364,0.276595744680851,0.341708542713568,0.655172413793104,0.333333333333333,0.166666666666667,0,0.8,0.333333333333333,"11/05/19","qui","Ceará SC","fora","perdeu"
0.2,0.25,0.371794871794872,0.458333333333333,0.363636363636364,0.276595744680851,0.341708542713568,0.689655172413793,0.333333333333333,0.333333333333333,0,0.4,0.466666666666667,"27/05/19","qua","Ceará SC","fora","venceu"
0.2,0.25,0.371794871794872,0.416666666666667,0.363636363636364,0.425531914893617,0.341708542713568,0.655172413793104,0.333333333333333,0.333333333333333,0,0.4,0.2,"13/06/19","qua","Ceará SC","fora","perdeu"
0.2,0.25,0.294871794871795,0.25,0.272727272727273,0.425531914893617,0.341708542713568,0.620689655172414,0.476190476190476,0.333333333333333,0,0.4,0.0666666666666667,"15/07/19","dom","Ceará SC","fora","empatou"
0.275,0.25,0.564102564102564,0.25,0.363636363636364,0.404255319148936,0.296482412060302,0.344827586206896,0.476190476190476,0.333333333333333,0,0.4,0.0666666666666667,"27/07/19","seg","Ceará SC","fora","perdeu"
0,0,0.282051282051282,0.25,0.181818181818182,0.361702127659574,0.311557788944724,0.448275862068965,0.476190476190476,0.333333333333333,0,0.4,0.333333333333333,"18/08/19","dom","Ceará SC","fora","perdeu"
0,0,0.641025641025641,0.25,0.454545454545455,0.276595744680851,0.157453936348409,0.344827586206896,0.476190476190476,0.333333333333333,0,0,0.4,"31/08/19","ter","Ceará SC","fora","perdeu"
0,0,0.641025641025641,0.25,0.454545454545455,0.276595744680851,0.157453936348409,0.344827586206896,0.476190476190476,0.5,0,0,0.4,"07/09/19","qua","Ceará SC","fora","empatou"
0,0,0.641025641025641,0.291666666666667,0.454545454545455,0.234042553191489,0.157453936348409,0.344827586206896,0.476190476190476,0.333333333333333,0,0.4,0.533333333333333,"22/09/19","seg","Ceará SC","fora","perdeu"
0,0,0.641025641025641,0.375,0.545454545454545,0.234042553191489,0.164154103852596,0.586206896551724,0.238095238095238,0.333333333333333,0,0.4,0.533333333333333,"29/09/19","qua","Ceará SC","fora","perdeu"
0.3,0.25,0.5,0.375,0.545454545454545,0.234042553191489,0.164154103852596,0.586206896551724,0.238095238095238,0.333333333333333,0,0.2,0.533333333333333,"09/10/19","seg","Ceará SC","fora","perdeu"
0.25,0.25,0.5,0.291666666666667,0.454545454545455,0.212765957446808,0.155778894472362,0.482758620689655,0.333333333333333,0.333333333333333,0,0.2,0.533333333333333,"17/10/19","qui","Ceará SC","fora","perdeu"
0.25,0.25,0.346153846153846,0.291666666666667,0.272727272727273,0.0851063829787234,0.11892797319933,0.379310344827586,0.333333333333333,0.5,0,0.2,0.466666666666667,"21/10/19","ter","Ceará SC","fora","venceu"
0.25,0.25,0.58974358974359,0.333333333333333,0.454545454545455,0.0851063829787234,0.11892797319933,0.482758620689655,0.285714285714286,0.5,0,0.2,0.466666666666667,"02/11/19","ter","Ceará SC","fora","perdeu"
0.225,0.25,0.487179487179487,0.416666666666667,0.454545454545455,0.340425531914894,0.289782244556114,0.517241379310345,0.285714285714286,0.5,0,0.4,0.466666666666667,"10/11/19","sex","Ceará SC","fora","perdeu"
0,0,0.487179487179487,0.416666666666667,0.454545454545455,0.51063829787234,0.306532663316583,0.758620689655172,0.571428571428571,0.5,0,0.2,0.533333333333333,"17/11/19","dom","Ceará SC","fora","perdeu"
0,0,0.487179487179487,0.5,0.454545454545455,0.680851063829787,0.437185929648241,0.793103448275862,0.571428571428571,0.333333333333333,0,0.4,0.333333333333333,"27/11/19","sex","Ceará SC","fora","perdeu"
0,0,0.256410256410256,0.5,0.272727272727273,0.680851063829787,0.437185929648241,0.758620689655172,0.476190476190476,0.166666666666667,0,0.2,0.333333333333333,"08/12/19","sex","Ceará SC","fora","empatou"
0.175,0.25,0.256410256410256,0.458333333333333,0.181818181818182,0.446808510638298,0.268006700167504,0.551724137931034,0.476190476190476,0.166666666666667,0,0.4,0.333333333333333,"08/08/20","qua","Ceará SC","fora","perdeu"
0.45,0.25,0.256410256410256,0.333333333333333,0.181818181818182,0.446808510638298,0.268006700167504,0.551724137931034,0.619047619047619,0.333333333333333,0,0.2,0.266666666666667,"16/08/20","sáb","Ceará SC","fora","perdeu"
0.175,0.25,0.179487179487179,0.416666666666667,0.181818181818182,0.446808510638298,0.268006700167504,0.551724137931034,0.619047619047619,0.5,0,0,0.266666666666667,"30/08/20","ter","Ceará SC","fora","venceu"
0.375,0.5,0.487179487179487,0.416666666666667,0.454545454545455,0.361702127659574,0.14572864321608,0.517241379310345,0.523809523809524,0.5,0,0,0.266666666666667,"10/09/20","seg","Ceará SC","fora","perdeu"
0,0,0.217948717948718,0.416666666666667,0.0909090909090909,0.234042553191489,0.14572864321608,0.379310344827586,0.523809523809524,0.333333333333333,0,0.2,0.2,"19/09/20","sex","Ceará SC","fora","perdeu"
0.375,0.5,0.487179487179487,0.416666666666667,0.454545454545455,0.361702127659574,0.159128978224456,0.379310344827586,0.285714285714286,0.333333333333333,0,0.2,0.266666666666667,"03/10/20","seg","Ceará SC","fora","perdeu"
0.25,0.25,0.58974358974359,0.291666666666667,0.454545454545455,0.212765957446808,0.162479061976549,0.413793103448276,0.523809523809524,0.5,0,0.2,0.266666666666667,"08/10/20","seg","Ceará SC","fora","empatou"
0.25,0.25,0.58974358974359,0.416666666666667,0.454545454545455,0.191489361702128,0.214405360134003,0.586206896551724,0.333333333333333,0.5,0,0.2,0.266666666666667,"17/10/20","sex","Ceará SC","fora","empatou"
0.25,0.25,0.397435897435897,0.416666666666667,0.363636363636364,0.191489361702128,0.214405360134003,0.448275862068965,0.523809523809524,0.5,0,0.4,0.2,"31/10/20","seg","Ceará SC","fora","empatou"
0.3,0.5,0.397435897435897,0.416666666666667,0.363636363636364,0.234042553191489,0.214405360134003,0.448275862068965,0.523809523809524,0.5,0,0.4,0.2,"14/11/20","qui","Ceará SC","fora","perdeu"
0.45,0.5,0.346153846153846,0.333333333333333,0.363636363636364,0.234042553191489,0.279731993299833,0.448275862068965,0.523809523809524,0.5,0,0,0.2,"30/11/20","qua","Ceará SC","fora","venceu"
0.5,0.5,0.512820512820513,0.333333333333333,0.363636363636364,0.234042553191489,0.154103852596315,0.379310344827586,0.619047619047619,0.333333333333333,0,0,0.2,"05/12/20","ter","Ceará SC","fora","venceu"
0.45,0.5,0.576923076923077,0.333333333333333,0.454545454545455,0.234042553191489,0.318257956448911,0.758620689655172,0.571428571428571,0.333333333333333,0,0.2,0.266666666666667,"20/12/20","dom","Ceará SC","fora","venceu"
0.825,0.5,0.705128205128205,0.333333333333333,0.454545454545455,0.234042553191489,0.0737018425460637,0.482758620689655,0.571428571428571,0.333333333333333,0,0.2,0.2,"27/12/20","seg","Ceará SC","fora","empatou"
0.45,0.5,0.576923076923077,0.333333333333333,0.454545454545455,0.234042553191489,0.0737018425460637,0.482758620689655,0.571428571428571,0.333333333333333,0,0.2,0.133333333333333,"10/01/21","qui","Ceará SC","fora","venceu"
0.625,0.5,0.641025641025641,0.208333333333333,0.363636363636364,0.148936170212766,0.0686767169179229,0.344827586206896,0.571428571428571,0.166666666666667,0,0,0.0666666666666667,"21/01/21","qui","Ceará SC","fora","venceu"
0.625,0.5,0.461538461538462,0.333333333333333,0.363636363636364,0.148936170212766,0.0686767169179229,0.344827586206896,0.333333333333333,0.166666666666667,0,0,0.0666666666666667,"03/02/21","sex","Ceará SC","fora","perdeu"
0.625,0.5,0.423076923076923,0.208333333333333,0.363636363636364,0.297872340425532,0.273031825795645,0.551724137931034,0.333333333333333,0,0,0,0.0666666666666667,"10/02/21","dom","Ceará SC","fora","empatou"
0.35,0.25,0.32051282051282,0.208333333333333,0.181818181818182,0.297872340425532,0.273031825795645,0.551724137931034,0.428571428571429,0,0,0.4,0.2,"20/02/21","sex","Ceará SC","fora","venceu"
0.35,0.25,0.32051282051282,0.208333333333333,0.181818181818182,0.212765957446808,0.194304857621441,0.551724137931034,0.428571428571429,0,0,0.4,0.266666666666667,"05/06/21","ter","Ceará SC","fora","perdeu"
0.425,0.25,0.461538461538462,0.208333333333333,0.272727272727273,0.212765957446808,0.194304857621441,0.551724137931034,0.571428571428571,0.166666666666667,0,0.4,0.266666666666667,"13/06/21","sex","Ceará SC","fora","empatou"
0.425,0.25,0.551282051282051,0.333333333333333,0.363636363636364,0.319148936170213,0.32998324958124,0.689655172413793,0.428571428571429,0.166666666666667,0,0.2,0.333333333333333,"20/06/21","dom","Ceará SC","fora","empatou"
0.175,0.25,0.551282051282051,0.458333333333333,0.272727272727273,0.319148936170213,0.32998324958124,0.689655172413793,0.666666666666667,0.333333333333333,0,0.2,0.466666666666667,"01/07/21","sáb","Ceará SC","fora","empatou"
0,0,0.487179487179487,0.458333333333333,0.272727272727273,0.212765957446808,0.142378559463987,0.344827586206896,0.571428571428571,0.333333333333333,0,0.2,0.466666666666667,"07/07/21","sáb","Ceará SC","fora","empatou"
0,0,0.371794871794872,0.208333333333333,0.181818181818182,0.170212765957447,0.100502512562814,0.275862068965517,0.761904761904762,0.5,0,0.2,0.4,"11/07/21","qui","Ceará SC","fora","empatou"
0,0,0.448717948717949,0.208333333333333,0.272727272727273,0.170212765957447,0.142378559463987,0.344827586206896,0.571428571428571,0.333333333333333,0,0.4,0.4,"25/07/21","seg","Ceará SC","fora","empatou"
0,0,0.371794871794872,0.458333333333333,0.181818181818182,0.361702127659574,0.206030150753769,0.517241379310345,0.380952380952381,0.333333333333333,0,0.2,0.466666666666667,"15/08/21","sex","Ceará SC","fora","perdeu"
0.175,0.25,0.448717948717949,0.5,0.545454545454545,0.361702127659574,0.296482412060302,0.586206896551724,0.380952380952381,0.166666666666667,0,0.2,0.466666666666667,"29/08/21","ter","Ceará SC","fora","perdeu"
0,0,0.423076923076923,0.458333333333333,0.181818181818182,0.361702127659574,0.296482412060302,0.517241379310345,0.380952380952381,0.166666666666667,0,0.2,0.4,"12/09/21","sex","Ceará SC","fora","perdeu"
0,0,0.423076923076923,0.208333333333333,0.181818181818182,0.659574468085106,0.433835845896147,0.586206896551724,0.380952380952381,0.166666666666667,0,0,0.266666666666667,"09/10/21","qua","Ceará SC","fora","perdeu"
0,0,0.423076923076923,0.208333333333333,0.181818181818182,0.659574468085106,0.433835845896147,0.620689655172414,0.238095238095238,0.333333333333333,0,0.2,0.266666666666667,"14/10/21","ter","Ceará SC","fora","empatou"
0.2,0.25,0.576923076923077,0.333333333333333,0.454545454545455,0.361702127659574,0.217755443886097,0.620689655172414,0.238095238095238,0.5,0,0,0.333333333333333,"23/10/21","sáb","Ceará SC","fora","empatou"
0.2,0.25,0.641025641025641,0.333333333333333,0.454545454545455,0.191489361702128,0.120603015075377,0.344827586206896,0.428571428571429,0.5,0,0.4,0.333333333333333,"27/10/21","qui","Ceará SC","fora","empatou"
0.2,0.25,0.641025641025641,0.25,0.363636363636364,0.191489361702128,0.120603015075377,0.344827586206896,0.428571428571429,0.333333333333333,0,0.4,0.333333333333333,"10/11/21","dom","Ceará SC","fora","perdeu"
0.175,0.25,0.564102564102564,0.25,0.363636363636364,0.361702127659574,0.217755443886097,0.482758620689655,0.380952380952381,0.333333333333333,0.5,0.4,0.2,"17/11/21","ter","Ceará SC","fora","venceu"
0.275,0.25,0.487179487179487,0.416666666666667,0.363636363636364,0.361702127659574,0.217755443886097,0.482758620689655,0.380952380952381,0.5,0.5,0.4,0.2,"20/11/21","sáb","Ceará SC","fora","empatou"
0.5,0.25,0.487179487179487,0.416666666666667,0.363636363636364,0.25531914893617,0.164154103852596,0.482758620689655,0.428571428571429,0.5,0,0.4,0.0666666666666667,"30/11/21","qui","Ceará SC","fora","perdeu"
0.5,0.25,0.487179487179487,0.375,0.363636363636364,0.25531914893617,0.164154103852596,0.482758620689655,0.666666666666667,0.5,0,0.6,0.0666666666666667,"09/12/21","seg","Ceará SC","fora","perdeu"
0.2,0.25,0.423076923076923,0.375,0.363636363636364,0.425531914893617,0.314907872696817,0.724137931034483,0.666666666666667,0.166666666666667,0,0.6,0.4,"09/04/22","qua","Ceará SC","fora","venceu"
0.2,0.25,0.423076923076923,0.666666666666667,0.818181818181818,0.425531914893617,0.314907872696817,0.724137931034483,0.428571428571429,0.166666666666667,0,0,0.533333333333333,"07/05/22","ter","Ceará SC","fora","perdeu"
0.55,1,0.602564102564103,0.583333333333333,0.727272727272727,0.127659574468085,0.0552763819095477,0.344827586206896,0.476190476190476,0.333333333333333,0,0,0.333333333333333,"08/06/19","qui","Palmeiras","casa","venceu"
0.2,0.25,0.487179487179487,0.583333333333333,0.454545454545455,0.127659574468085,0.0552763819095477,0.344827586206896,0.523809523809524,0.333333333333333,0,0,0.333333333333333,"13/06/19","qua","Palmeiras","casa","venceu"
0.35,0.5,0.551282051282051,0.583333333333333,0.545454545454545,0.319148936170213,0.137353433835846,0.517241379310345,0.523809523809524,0.333333333333333,0,0.2,0.466666666666667,"27/07/19","seg","Palmeiras","casa","empatou"
0.175,0.25,0.346153846153846,0.5,0.363636363636364,0.531914893617021,0.274706867671692,0.551724137931034,0.523809523809524,0.166666666666667,0,0.2,0.466666666666667,"11/08/19","sex","Palmeiras","casa","empatou"
0.3,0.5,0.551282051282051,0.5,0.545454545454545,0.531914893617021,0.274706867671692,0.551724137931034,0.476190476190476,0.166666666666667,0,0.2,0.533333333333333,"10/09/19","dom","Palmeiras","casa","venceu"
0.3,0.5,0.67948717948718,0.5,0.727272727272727,0.382978723404255,0.274706867671692,0.724137931034483,0.476190476190476,0.166666666666667,0,0.2,0.2,"14/09/19","sex","Palmeiras","casa","venceu"
0.3,0.5,0.67948717948718,0.5,0.727272727272727,0.382978723404255,0.30820770519263,0.724137931034483,0.476190476190476,0.333333333333333,0,0.2,0.266666666666667,"26/09/19","sáb","Palmeiras","casa","venceu"
0.5,0.75,0.67948717948718,0.5,0.727272727272727,0.638297872340425,0.400335008375209,0.827586206896552,0.380952380952381,0,0,0,0.266666666666667,"06/10/19","qui","Palmeiras","casa","empatou"
0.2,0.25,0.474358974358974,0.583333333333333,0.636363636363636,0.829787234042553,0.47571189279732,0.896551724137931,0.380952380952381,0.333333333333333,0,0.2,0.333333333333333,"12/10/19","sex","Palmeiras","casa","venceu"
0.15,0.25,0.5,0.625,0.636363636363636,0.829787234042553,0.47571189279732,0.896551724137931,0.380952380952381,0.333333333333333,0,0.4,0.466666666666667,"16/10/19","qua","Palmeiras","casa","venceu"
0.125,0.25,0.474358974358974,0.666666666666667,0.636363636363636,0.829787234042553,0.47571189279732,0.827586206896552,0.476190476190476,0.333333333333333,0,0.4,0.8,"30/10/19","sáb","Palmeiras","casa","venceu"
0.15,0.25,0.5,0.666666666666667,0.727272727272727,0.446808510638298,0.319932998324958,0.620689655172414,0.476190476190476,0.166666666666667,0,0.4,0.466666666666667,"02/11/19","ter","Palmeiras","casa","venceu"
0.275,0.25,0.346153846153846,0.666666666666667,0.727272727272727,0.595744680851064,0.45393634840871,0.827586206896552,0.428571428571429,0.166666666666667,0,0.4,0.466666666666667,"09/11/19","qui","Palmeiras","casa","empatou"
0.275,0.25,0.423076923076923,0.666666666666667,0.636363636363636,0.382978723404255,0.169179229480737,0.551724137931034,0.333333333333333,0.333333333333333,0,0.4,0.466666666666667,"24/11/19","ter","Palmeiras","casa","perdeu"
0.15,0.25,0.423076923076923,0.583333333333333,0.545454545454545,0.382978723404255,0.257956448911223,0.551724137931034,0.428571428571429,0.333333333333333,0,0.4,0.466666666666667,"01/12/19","qua","Palmeiras","casa","perdeu"
0.15,0.25,0.448717948717949,0.583333333333333,0.545454545454545,0.340425531914894,0.257956448911223,0.551724137931034,0.428571428571429,0.333333333333333,0,0.6,0.266666666666667,"05/12/19","seg","Palmeiras","casa","venceu"
0.175,0.25,0.461538461538462,0.458333333333333,0.545454545454545,0.340425531914894,0.268006700167504,0.793103448275862,0.619047619047619,0.333333333333333,0,0.2,0.2,"15/08/20","qui","Palmeiras","casa","empatou"
0.2,0.25,0.461538461538462,0.375,0.454545454545455,0.340425531914894,0.331658291457286,0.827586206896552,0.619047619047619,0.166666666666667,0,0.2,0.2,"23/08/20","dom","Palmeiras","casa","venceu"
0.3,0.5,0.371794871794872,0.375,0.454545454545455,0.425531914893617,0.268006700167504,0.793103448275862,0.761904761904762,0.833333333333333,0,0.2,0.333333333333333,"02/09/20","sex","Palmeiras","casa","empatou"
0.225,0.25,0.32051282051282,0.375,0.272727272727273,0.425531914893617,0.251256281407035,0.586206896551724,0.761904761904762,0.5,0,0.2,0.333333333333333,"13/09/20","sex","Palmeiras","casa","empatou"
0.25,0.5,0.371794871794872,0.583333333333333,0.454545454545455,0.425531914893617,0.251256281407035,0.586206896551724,0.761904761904762,0.5,0,0.6,0.333333333333333,"27/09/20","seg","Palmeiras","casa","empatou"
0.225,0.25,0.448717948717949,0.583333333333333,0.636363636363636,0.680851063829787,0.45393634840871,0.862068965517241,0.476190476190476,0.5,0,0.2,0.333333333333333,"03/10/20","seg","Palmeiras","casa","venceu"
0.175,0.5,0.5,0.708333333333333,0.636363636363636,0.765957446808511,0.566164154103853,0.862068965517241,0.428571428571429,0.166666666666667,0,0.2,0.4,"10/10/20","qua","Palmeiras","casa","perdeu"
0.15,0.25,0.5,0.583333333333333,0.636363636363636,0.680851063829787,0.45393634840871,0.793103448275862,0.428571428571429,0.333333333333333,0,0.2,0.533333333333333,"14/10/20","seg","Palmeiras","casa","perdeu"
0.15,0.25,0.423076923076923,0.541666666666667,0.454545454545455,0.574468085106383,0.350083752093802,0.758620689655172,0.380952380952381,0.333333333333333,0,0.2,0.533333333333333,"02/11/20","qua","Palmeiras","casa","venceu"
0.15,0.25,0.423076923076923,0.541666666666667,0.454545454545455,0.404255319148936,0.338358458961474,0.689655172413793,0.380952380952381,0.333333333333333,0,0.4,0.4,"14/11/20","qui","Palmeiras","casa","venceu"
0.4,0.5,0.538461538461538,0.541666666666667,0.454545454545455,0.48936170212766,0.350083752093802,0.689655172413793,0.380952380952381,0.333333333333333,0,0.4,0.2,"28/11/20","seg","Palmeiras","casa","venceu"
0.4,0.75,0.538461538461538,0.666666666666667,0.727272727272727,0.48936170212766,0.390284757118928,0.758620689655172,0.476190476190476,0.333333333333333,0,0.6,0.2,"12/12/20","qui","Palmeiras","casa","venceu"
0.5,0.75,0.602564102564103,0.5,0.636363636363636,0.659574468085106,0.415410385259631,0.862068965517241,0.476190476190476,0.333333333333333,0,0.8,0.533333333333333,"27/12/20","seg","Palmeiras","casa","venceu"
0.425,0.75,0.461538461538462,0.5,0.636363636363636,0.659574468085106,0.415410385259631,0.862068965517241,0.285714285714286,0.333333333333333,0,0.8,0.533333333333333,"15/01/21","qua","Palmeiras","casa","empatou"
0.425,0.25,0.487179487179487,0.5,0.545454545454545,0.361702127659574,0.350083752093802,0.896551724137931,0.285714285714286,0.5,0,0.4,0.333333333333333,"18/01/21","dom","Palmeiras","casa","venceu"
0.425,0.25,0.487179487179487,0.5,0.545454545454545,0.361702127659574,0.348408710217755,0.827586206896552,0.428571428571429,0.5,0,0.4,0.333333333333333,"26/01/21","qua","Palmeiras","casa","empatou"
0.175,0.25,0.487179487179487,0.5,0.545454545454545,0.574468085106383,0.350083752093802,0.827586206896552,0.666666666666667,0.333333333333333,0,0.4,0.4,"02/02/21","qui","Palmeiras","casa","empatou"
0.175,0.25,0.269230769230769,0.5,0.272727272727273,0.574468085106383,0.360134003350084,0.827586206896552,0.523809523809524,0.333333333333333,0,0.2,0.466666666666667,"14/02/21","sex","Palmeiras","casa","venceu"
0.175,0.25,0.269230769230769,0.458333333333333,0.272727272727273,0.574468085106383,0.42713567839196,0.862068965517241,0.523809523809524,0.166666666666667,0,0.2,0.4,"22/02/21","seg","Palmeiras","casa","empatou"
0.15,0.25,0.269230769230769,0.583333333333333,0.363636363636364,0.765957446808511,0.537688442211055,0.862068965517241,0.523809523809524,0.333333333333333,0,0.2,0.6,"06/06/21","qua","Palmeiras","casa","venceu"
0.45,0.75,0.307692307692308,0.583333333333333,0.363636363636364,0.829787234042553,0.549413735343384,0.896551724137931,0.523809523809524,0.333333333333333,0,0.2,0.333333333333333,"12/06/21","qui","Palmeiras","casa","empatou"
0.2,0.25,0.307692307692308,0.583333333333333,0.363636363636364,0.765957446808511,0.537688442211055,0.862068965517241,0.428571428571429,0.333333333333333,0,0.2,0.333333333333333,"20/06/21","dom","Palmeiras","casa","venceu"
0.325,0.5,0.32051282051282,0.5,0.363636363636364,0.638297872340425,0.450586264656616,0.793103448275862,0.428571428571429,0.5,0,0.2,0.333333333333333,"27/06/21","seg","Palmeiras","casa","venceu"
0.325,0.5,0.512820512820513,0.5,0.545454545454545,0.638297872340425,0.360134003350084,0.620689655172414,0.428571428571429,0.5,0,0.8,0.466666666666667,"07/07/21","sáb","Palmeiras","casa","venceu"
0.325,0.5,0.512820512820513,0.625,0.545454545454545,0.638297872340425,0.346733668341709,0.620689655172414,0.476190476190476,0.5,0,0.4,0.466666666666667,"10/07/21","qua","Palmeiras","casa","venceu"
0.4,0.75,0.538461538461538,0.625,0.636363636363636,0.404255319148936,0.346733668341709,0.620689655172414,0.476190476190476,0.333333333333333,0,0.6,0.4,"24/07/21","dom","Palmeiras","casa","venceu"
0.275,0.5,0.423076923076923,0.458333333333333,0.545454545454545,0.404255319148936,0.346733668341709,0.793103448275862,0.476190476190476,0.166666666666667,0,0.4,0.4,"07/08/21","ter","Palmeiras","casa","perdeu"
0.25,0.5,0.128205128205128,0.458333333333333,0.181818181818182,0.468085106382979,0.438860971524288,0.793103448275862,0.666666666666667,0.166666666666667,0,0.4,0.4,"22/08/21","dom","Palmeiras","casa","perdeu"
0.25,0.25,0.128205128205128,0.708333333333333,0.181818181818182,0.723404255319149,0.477386934673367,0.793103448275862,0.380952380952381,0.166666666666667,0,0.4,0.466666666666667,"28/08/21","seg","Palmeiras","casa","venceu"
0.25,0.5,0.243589743589744,0.708333333333333,0.272727272727273,0.723404255319149,0.477386934673367,0.827586206896552,0.238095238095238,0.5,0,0.8,0.533333333333333,"12/09/21","sex","Palmeiras","casa","perdeu"
0.2,0.25,0.294871794871795,0.541666666666667,0.454545454545455,0.659574468085106,0.480737018425461,0.827586206896552,0.238095238095238,0.166666666666667,0,0.8,0.533333333333333,"03/10/21","ter","Palmeiras","casa","empatou"
0.2,0.25,0.256410256410256,0.5,0.272727272727273,0.659574468085106,0.480737018425461,0.896551724137931,0.428571428571429,0.166666666666667,0,0.6,0.533333333333333,"09/10/21","qua","Palmeiras","casa","perdeu"
