"nchutefezgol","gol","nchutenogol","chutes","chutesgol","possebola","passes","precisaopasses","faltas","cartaoamarelo","cartaovermelho","impedimentos","escanteios","data","diaSemana","time","estadio","resultado"
0,0,0.08,12,1,0.49,415,0.81,16,2,0,2,2,"06/08/21","seg","Sport Recife","casa","empatou"
0,0,0.27,12,3,0.49,415,0.8,16,3,0,2,2,"22/08/21","dom","Sport Recife","casa","perdeu"
0,0,0.27,15,4,0.48,382,0.76,15,3,0,0,3,"28/08/21","seg","Sport Recife","casa","empatou"
0,0,0.35,17,7,0.48,382,0.76,17,2,0,0,9,"13/09/21","sáb","Sport Recife","casa","perdeu"
0,0,0.27,15,4,0.51,415,0.81,17,2,0,1,5,"26/09/21","seg","Sport Recife","casa","perdeu"
0,0,0.28,18,5,0.55,434,0.82,19,4,0,2,5,"06/10/21","sáb","Sport Recife","casa","venceu"
0,0,0.28,14,5,0.51,452,0.83,19,4,0,2,3,"09/10/21","qua","Sport Recife","casa","venceu"
0.09,1,0.28,14,5,0.44,452,0.82,14,3,0,1,3,"17/10/21","sáb","Sport Recife","casa","empatou"
0.09,1,0.27,14,3,0.44,385,0.81,14,2,0,1,7,"31/10/21","ter","Sport Recife","casa","venceu"
0.09,1,0.27,14,3,0.46,385,0.81,14,3,0,1,7,"10/11/21","dom","Sport Recife","casa","perdeu"
0.09,2,0.27,14,3,0.46,385,0.77,14,2,0,0,6,"18/11/21","qua","Sport Recife","casa","venceu"
0.09,2,0.27,16,4,0.42,369,0.83,15,2,0,0,6,"03/12/21","dom","Sport Recife","casa","empatou"
0.07,1,0.27,15,4,0.42,369,0.83,13,2,0,0,6,"09/12/21","seg","Sport Recife","casa","empatou"
0.06,1,0.33,16,6,0.47,397,0.85,17,1,0,0,6,"13/08/20","ter","Sport Recife","fora","perdeu"
0.06,1,0.33,15,6,0.54,416,0.85,17,2,0,1,6,"16/08/20","sáb","Sport Recife","fora","empatou"
0.06,1,0.27,15,4,0.63,509,0.84,17,2,0,2,8,"30/08/20","ter","Sport Recife","fora","perdeu"
0,0,0.27,13,2,0.54,416,0.82,17,3,0,2,8,"03/09/20","sáb","Sport Recife","fora","venceu"
0.07,1,0.33,6,3,0.41,387,0.79,15,4,0,1,2,"09/09/20","dom","Sport Recife","fora","perdeu"
0,0,0.33,5,2,0.41,383,0.79,14,4,0,1,1,"13/09/20","sex","Sport Recife","fora","empatou"
0.22,2,0.44,5,3,0.36,327,0.76,12,3,0,1,1,"04/10/20","qua","Sport Recife","fora","venceu"
0.22,2,0.4,5,2,0.4,361,0.76,13,3,0,1,1,"07/10/20","sáb","Sport Recife","fora","perdeu"
0.22,2,0.4,9,2,0.37,335,0.76,13,3,0,1,2,"18/10/20","sáb","Sport Recife","fora","perdeu"
0,0,0.33,5,1,0.4,361,0.78,13,3,0,0,6,"24/10/20","dom","Sport Recife","fora","empatou"
0,0,0.07,3,1,0.37,335,0.78,13,2,0,1,6,"08/11/20","qui","Sport Recife","fora","empatou"
0,0,0,3,0,0.46,392,0.76,13,2,0,0,4,"28/11/20","seg","Sport Recife","fora","perdeu"
0,0,0,3,0,0.41,293,0.76,13,3,0,0,4,"06/12/20","qua","Sport Recife","fora","perdeu"
0,0,0,4,0,0.41,381,0.77,17,3,0,0,1,"26/12/20","dom","Sport Recife","fora","perdeu"
0,0,0.25,9,3,0.41,381,0.78,18,3,0,3,4,"16/01/21","qui","Sport Recife","fora","perdeu"
0,0,0,10,0,0.36,381,0.78,18,1,0,3,4,"21/01/21","qui","Sport Recife","fora","perdeu"
0,0,0.25,10,4,0.38,348,0.77,18,1,0,3,5,"05/02/21","seg","Sport Recife","fora","venceu"
0,0,0.2,10,2,0.34,284,0.72,18,1,0,1,5,"10/02/21","dom","Sport Recife","fora","venceu"
0.1,1,0.29,10,2,0.38,348,0.77,11,3,0,1,5,"25/02/21","sex","Sport Recife","fora","perdeu"
0.1,1,0.27,10,2,0.4,362,0.79,11,3,0,1,5,"30/05/21","ter","Sport Recife","fora","empatou"
0.25,2,0.29,8,4,0.43,362,0.8,11,2,0,2,3,"13/06/21","sex","Sport Recife","fora","perdeu"
0,0,0.27,8,4,0.43,362,0.8,15,2,0,2,3,"20/06/21","dom","Sport Recife","fora","perdeu"
0,0,0.15,8,2,0.43,362,0.82,15,2,0,1,3,"24/06/21","sex","Sport Recife","fora","perdeu"
0,0,0.15,9,2,0.49,475,0.84,16,3,0,0,5,"30/06/21","sex","Sport Recife","fora","empatou"
0,0,0.25,9,2,0.49,475,0.84,17,3,0,1,5,"07/07/21","sáb","Sport Recife","fora","empatou"
0.09,1,0.27,9,3,0.43,372,0.83,17,3,0,1,5,"19/07/21","dom","Sport Recife","fora","venceu"
0.09,1,0.27,11,3,0.36,286,0.7,19,3,0,2,4,"01/08/21","ter","Sport Recife","fora","venceu"
0.09,1,0.27,11,3,0.4,354,0.78,18,3,0,1,4,"15/08/21","sex","Sport Recife","fora","perdeu"
0.09,1,0.45,8,2,0.36,348,0.77,18,3,0,1,3,"05/09/21","qua","Sport Recife","fora","empatou"
0,0,0.25,8,2,0.4,348,0.78,11,1,0,1,3,"18/09/21","sex","Sport Recife","fora","perdeu"
0,0,0.22,7,2,0.4,348,0.78,11,1,0,3,4,"03/10/21","ter","Sport Recife","fora","venceu"
0,0,0.22,9,2,0.4,346,0.78,13,1,0,3,4,"14/10/21","ter","Sport Recife","fora","perdeu"
0,0,0.23,9,3,0.4,367,0.82,13,1,0,1,4,"25/10/21","ter","Sport Recife","fora","perdeu"
0.17,1,0.23,9,3,0.35,293,0.76,18,1,0,0,2,"28/10/21","sáb","Sport Recife","fora","perdeu"
0,0,0.23,13,3,0.45,394,0.83,14,3,0,0,5,"06/11/21","ter","Sport Recife","fora","perdeu"
0,0,0.24,8,2,0.38,325,0.77,14,3,0,0,4,"14/11/21","sex","Sport Recife","fora","perdeu"
0,0,0.25,17,4,0.55,472,0.83,14,2,0,1,6,"27/11/21","dom","Sport Recife","fora","perdeu"
0,0,0.38,8,4,0.51,402,0.84,14,1,0,1,5,"06/12/21","qui","Sport Recife","fora","venceu"
0.07,1,0.23,15,3,0.52,438,0.82,17,3,0,1,10,"06/09/20","qua","Bragantino","casa","perdeu"
0.07,1,0.2,15,3,0.46,350,0.82,19,2,1,1,6,"19/09/20","sex","Bragantino","casa","venceu"
0.07,1,0.2,18,4,0.42,319,0.78,23,2,1,1,5,"03/10/20","seg","Bragantino","casa","empatou"
0.05,1,0.2,18,4,0.4,350,0.78,23,1,0,1,5,"08/10/20","seg","Bragantino","casa","perdeu"
0,0,0.2,13,2,0.42,377,0.78,18,3,0,2,5,"18/10/20","sáb","Bragantino","casa","venceu"
0,0,0.2,13,2,0.47,404,0.8,18,2,0,1,7,"24/10/20","dom","Bragantino","casa","venceu"
0.11,2,0.22,14,4,0.5,408,0.79,17,2,0,1,7,"08/11/20","qui","Bragantino","casa","empatou"
0.11,2,0.22,14,4,0.5,413,0.79,15,1,0,1,6,"20/11/20","sex","Bragantino","casa","venceu"
0.14,2,0.36,12,5,0.53,413,0.79,16,1,0,1,5,"12/12/20","qui","Bragantino","casa","venceu"
0.14,2,0.5,12,7,0.53,420,0.82,16,2,0,0,5,"20/12/20","dom","Bragantino","casa","perdeu"
0.14,2,0.5,14,7,0.53,444,0.84,16,2,0,0,5,"06/01/21","sáb","Bragantino","casa","venceu"
0.14,2,0.43,21,7,0.53,458,0.84,17,2,0,0,4,"11/01/21","sex","Bragantino","casa","empatou"
0.17,2,0.36,21,6,0.47,458,0.84,15,2,0,0,6,"20/01/21","ter","Bragantino","casa","venceu"
0.18,4,0.43,20,9,0.47,458,0.86,15,2,0,0,4,"03/02/21","sex","Bragantino","casa","venceu"
0.18,2,0.45,20,9,0.52,414,0.8,15,3,0,1,6,"07/02/21","qua","Bragantino","casa","empatou"
0.1,2,0.45,20,9,0.52,414,0.8,15,3,0,1,5,"25/02/21","sex","Bragantino","casa","venceu"
0.08,1,0.42,19,6,0.52,414,0.8,20,4,0,1,5,"05/06/21","ter","Bragantino","casa","empatou"
0.08,1,0.32,19,6,0.56,442,0.82,20,4,0,1,5,"13/06/21","sex","Bragantino","casa","empatou"
0.12,2,0.31,19,6,0.56,442,0.82,12,3,0,1,9,"23/06/21","qua","Bragantino","casa","venceu"
0.12,3,0.31,16,6,0.47,428,0.82,12,3,0,1,9,"01/07/21","sáb","Bragantino","casa","empatou"
0.12,2,0.31,13,5,0.47,428,0.82,11,3,0,0,6,"07/07/21","sáb","Bragantino","casa","empatou"
0.1,1,0.15,12,2,0.54,436,0.82,13,3,0,0,5,"18/07/21","sáb","Bragantino","casa","empatou"
0.1,1,0.15,11,2,0.54,436,0.81,15,3,0,0,5,"31/07/21","seg","Bragantino","casa","venceu"
0.1,1,0.25,11,3,0.53,436,0.81,15,3,0,1,4,"14/08/21","qui","Bragantino","casa","perdeu"
0.18,1,0.25,11,3,0.53,456,0.81,14,3,0,1,4,"29/08/21","ter","Bragantino","casa","empatou"
0.2,1,0.2,5,1,0.53,456,0.81,14,3,0,1,2,"11/09/21","qua","Bragantino","casa","perdeu"
0.2,1,0.2,5,1,0.54,456,0.81,16,4,0,1,2,"02/10/21","seg","Bragantino","casa","empatou"
0.13,1,0.33,12,5,0.38,349,0.82,16,3,0,1,3,"06/10/21","sáb","Bragantino","casa","empatou"
0.08,1,0.33,13,5,0.42,349,0.82,13,1,0,1,6,"12/10/21","dom","Bragantino","casa","venceu"
0.09,1,0.31,13,4,0.39,324,0.78,12,1,0,1,6,"24/10/21","seg","Bragantino","casa","venceu"
0.08,1,0.31,13,4,0.42,324,0.78,13,1,0,1,5,"28/10/21","sáb","Bragantino","casa","venceu"
0.09,1,0.27,16,3,0.44,357,0.8,14,3,0,0,5,"07/11/21","qua","Bragantino","casa","perdeu"
0.06,1,0.27,16,3,0.45,387,0.82,16,3,0,1,5,"13/11/21","qui","Bragantino","casa","venceu"
0.19,3,0.27,11,3,0.45,387,0.82,17,3,0,1,5,"27/11/21","dom","Bragantino","casa","empatou"
0.09,1,0.45,11,5,0.51,357,0.79,21,3,0,1,5,"09/12/21","seg","Bragantino","casa","venceu"
0.09,1,0.45,11,5,0.44,357,0.79,23,3,0,1,4,"17/04/22","sáb","Bragantino","casa","venceu"
0.09,1,0.44,18,5,0.51,370,0.8,21,3,0,1,6,"23/04/22","sáb","Bragantino","casa","empatou"
0.07,1,0.2,18,4,0.44,370,0.8,13,4,0,1,6,"08/05/22","qui","Bragantino","casa","perdeu"
0.07,1,0.25,15,3,0.58,485,0.83,12,1,0,1,6,"11/05/22","dom","Bragantino","casa","empatou"
0.07,1,0.2,8,2,0.37,384,0.77,13,3,0,1,3,"09/08/20","qui","Bragantino","fora","empatou"
0.06,1,0.25,8,2,0.46,384,0.8,13,1,0,2,2,"16/08/20","sáb","Bragantino","fora","perdeu"
0.06,1,0.19,16,3,0.46,384,0.8,16,1,0,1,3,"29/08/20","seg","Bragantino","fora","perdeu"
0.06,1,0.33,16,3,0.46,395,0.82,16,1,0,1,4,"02/09/20","sex","Bragantino","fora","empatou"
0.06,1,0.19,16,3,0.42,395,0.82,12,2,0,1,7,"09/09/20","dom","Bragantino","fora","empatou"
0.06,1,0.2,10,2,0.41,354,0.77,12,2,0,1,4,"13/09/20","sex","Bragantino","fora","perdeu"
0.08,1,0.2,12,3,0.4,341,0.75,18,2,0,0,3,"27/09/20","seg","Bragantino","fora","empatou"
0.08,1,0.25,12,3,0.4,341,0.75,18,1,0,1,3,"11/10/20","qui","Bragantino","fora","perdeu"
0.08,1,0.26,12,4,0.42,336,0.77,18,1,0,1,5,"15/10/20","ter","Bragantino","fora","empatou"
0.08,1,0.25,12,3,0.42,336,0.77,16,1,0,2,5,"02/11/20","qua","Bragantino","fora","perdeu"
0.08,1,0.26,13,5,0.44,336,0.77,14,1,0,2,4,"16/11/20","dom","Bragantino","fora","venceu"
0.08,1,0.45,12,5,0.39,314,0.7,14,1,0,0,3,"30/11/20","qua","Bragantino","fora","empatou"
0.08,1,0.45,11,5,0.44,434,0.79,18,3,0,0,4,"05/12/20","ter","Bragantino","fora","empatou"
0,0,0.36,11,5,0.55,423,0.79,21,3,0,0,5,"27/12/20","seg","Bragantino","fora","perdeu"
0,0,0.22,20,4,0.57,434,0.79,21,3,0,0,8,"17/01/21","sáb","Bragantino","fora","venceu"
0,0,0.22,20,5,0.59,486,0.84,16,2,0,0,9,"25/01/21","ter","Bragantino","fora","venceu"
0.13,2,0.31,15,4,0.59,486,0.84,14,2,0,1,8,"31/01/21","ter","Bragantino","fora","perdeu"
0.13,2,0.38,15,6,0.64,494,0.84,14,2,0,0,7,"15/02/21","sáb","Bragantino","fora","empatou"
0.06,1,0.31,16,6,0.64,538,0.84,12,0,0,1,7,"21/02/21","dom","Bragantino","fora","empatou"
0,0,0.36,16,6,0.64,538,0.84,12,0,0,1,11,"30/05/21","ter","Bragantino","fora","venceu"
0,0,0.36,18,6,0.57,552,0.84,12,0,0,1,11,"16/06/21","ter","Bragantino","fora","venceu"
0.1,2,0.36,18,5,0.57,494,0.85,15,0,0,1,11,"19/06/21","sex","Bragantino","fora","venceu"
0.17,3,0.44,18,5,0.57,494,0.85,13,0,0,2,7,"28/06/21","qua","Bragantino","fora","venceu"
0.1,2,0.42,12,5,0.58,468,0.8,15,2,0,1,8,"04/07/21","qua","Bragantino","fora","venceu"
0.17,2,0.42,12,5,0.52,468,0.8,14,2,0,1,7,"10/07/21","qua","Bragantino","fora","empatou"
0.12,2,0.42,12,5,0.52,468,0.8,16,2,0,1,7,"25/07/21","seg","Bragantino","fora","perdeu"
0.12,2,0.31,13,4,0.52,483,0.81,14,2,0,1,5,"06/08/21","seg","Bragantino","fora","empatou"
0,0,0.31,13,4,0.62,451,0.83,14,2,0,1,5,"23/08/21","seg","Bragantino","fora","venceu"
0,0,0.31,13,4,0.62,451,0.83,14,1,0,1,5,"18/09/21","sex","Bragantino","fora","empatou"
0.07,1,0.31,13,4,0.59,451,0.81,14,1,0,1,2,"26/09/21","seg","Bragantino","fora","perdeu"
0.14,1,0.33,10,4,0.57,521,0.81,15,2,0,0,2,"09/10/21","qua","Bragantino","fora","venceu"
0.14,1,0.5,12,5,0.57,521,0.81,15,2,0,0,2,"17/10/21","sáb","Bragantino","fora","empatou"
0.14,2,0.5,12,6,0.44,379,0.81,15,2,0,0,2,"21/10/21","qui","Bragantino","fora","empatou"
0.11,2,0.4,15,6,0.44,379,0.81,14,2,0,0,3,"01/11/21","qua","Bragantino","fora","perdeu"
0.07,1,0.4,15,6,0.42,363,0.83,14,3,0,1,2,"10/11/21","dom","Bragantino","fora","perdeu"
0,0,0.4,14,6,0.58,473,0.83,13,2,0,1,6,"16/11/21","seg","Bragantino","fora","perdeu"
0,0,0.29,13,3,0.47,417,0.82,16,2,0,0,2,"30/11/21","qui","Bragantino","fora","perdeu"
0,0,0.21,13,2,0.54,417,0.81,17,2,0,0,4,"05/12/21","qua","Bragantino","fora","perdeu"
0,0,0.29,13,2,0.47,376,0.81,17,2,0,0,3,"11/04/22","sex","Bragantino","fora","empatou"
0.13,2,0.13,15,2,0.49,376,0.81,17,3,0,1,4,"30/04/22","seg","Bragantino","fora","venceu"
0.13,2,0.33,18,6,0.44,361,0.79,17,5,0,0,4,"14/05/22","qui","Bragantino","fora","perdeu"
0.09,1,0.36,13,4,0.34,284,0.72,15,1,1,1,4,"06/09/20","qua","Atlético-GO","casa","empatou"
0.09,1,0.29,11,4,0.49,361,0.79,16,1,1,0,4,"19/09/20","sex","Atlético-GO","casa","perdeu"
0.12,1,0.29,14,4,0.49,361,0.79,16,1,0,1,4,"27/09/20","seg","Atlético-GO","casa","empatou"
0.12,1,0.25,10,2,0.49,406,0.84,16,2,0,1,6,"11/10/20","qui","Atlético-GO","casa","venceu"
0.1,2,0.33,15,8,0.53,368,0.76,16,2,0,1,7,"17/10/20","sex","Atlético-GO","casa","empatou"
0.09,1,0.2,11,2,0.53,368,0.76,16,2,0,1,7,"25/10/20","seg","Atlético-GO","casa","perdeu"
0.08,1,0.24,21,5,0.53,368,0.76,15,1,0,0,6,"07/11/20","ter","Atlético-GO","casa","empatou"
0.06,1,0.24,16,5,0.45,339,0.75,15,3,0,1,6,"28/11/20","seg","Atlético-GO","casa","empatou"
0,0,0.24,16,5,0.45,339,0.74,19,1,0,2,7,"07/12/20","qui","Atlético-GO","casa","perdeu"
0,0,0.25,12,3,0.45,339,0.74,19,3,0,4,8,"16/12/20","ter","Atlético-GO","casa","venceu"
0,0,0.25,11,3,0.41,283,0.78,17,3,0,4,11,"07/01/21","dom","Atlético-GO","casa","empatou"
0,0,0.38,11,3,0.44,339,0.78,17,3,0,2,11,"10/01/21","qui","Atlético-GO","casa","empatou"
0.08,1,0.45,11,5,0.42,301,0.75,19,3,0,2,6,"24/01/21","dom","Atlético-GO","casa","venceu"
0.08,1,0.43,8,3,0.44,329,0.75,19,2,0,2,5,"31/01/21","ter","Atlético-GO","casa","venceu"
0.18,2,0.43,11,3,0.42,329,0.75,13,2,0,1,6,"06/02/21","ter","Atlético-GO","casa","empatou"
0.18,2,0.38,8,3,0.4,329,0.73,13,2,0,1,5,"25/02/21","sex","Atlético-GO","casa","venceu"
0.17,2,0.38,11,3,0.4,335,0.73,13,2,0,1,7,"05/06/21","ter","Atlético-GO","casa","venceu"
0.17,2,0.39,9,4,0.38,291,0.74,16,2,0,1,3,"17/06/21","qua","Atlético-GO","casa","empatou"
0.17,2,0.39,9,4,0.56,378,0.79,16,3,0,1,7,"23/06/21","qua","Atlético-GO","casa","venceu"
0.11,1,0.22,9,2,0.49,378,0.79,18,3,0,0,6,"28/06/21","qua","Atlético-GO","casa","perdeu"
0,0,0.17,9,2,0.49,378,0.79,22,3,0,0,6,"07/07/21","sáb","Atlético-GO","casa","empatou"
0.08,1,0.22,12,2,0.49,390,0.82,22,3,0,0,5,"18/07/21","sáb","Atlético-GO","casa","perdeu"
0,0,0.17,12,2,0.57,476,0.85,16,2,0,1,4,"01/08/21","ter","Atlético-GO","casa","empatou"
0.08,1,0.29,11,2,0.57,476,0.85,16,4,0,1,4,"21/08/21","sáb","Atlético-GO","casa","empatou"
0.06,1,0.12,11,2,0.58,476,0.85,13,2,0,1,4,"29/08/21","ter","Atlético-GO","casa","empatou"
0.06,1,0.29,8,2,0.53,429,0.81,13,2,0,1,6,"12/09/21","sex","Atlético-GO","casa","empatou"
0.06,1,0.38,11,3,0.52,481,0.85,13,2,0,2,6,"26/09/21","seg","Atlético-GO","casa","empatou"
0,0,0.38,11,3,0.52,429,0.81,10,1,0,2,6,"06/10/21","sáb","Atlético-GO","casa","perdeu"
0,0,0.2,15,3,0.57,481,0.85,10,3,0,2,8,"17/10/21","sáb","Atlético-GO","casa","venceu"
0,0,0.2,15,3,0.57,395,0.77,10,1,0,1,8,"25/10/21","ter","Atlético-GO","casa","venceu"
0.18,2,0.44,11,4,0.46,360,0.79,11,2,0,1,3,"13/11/21","qui","Atlético-GO","casa","empatou"
0.18,2,0.44,9,4,0.46,360,0.77,11,2,0,1,3,"20/11/21","sáb","Atlético-GO","casa","empatou"
0.05,1,0.33,11,4,0.6,423,0.79,11,2,0,0,10,"23/11/21","ter","Atlético-GO","casa","empatou"
0.05,1,0.33,15,4,0.6,434,0.84,13,1,0,2,10,"29/11/21","qua","Atlético-GO","casa","venceu"
0.07,1,0.25,15,4,0.51,434,0.84,16,1,0,2,6,"09/12/21","seg","Atlético-GO","casa","venceu"
0.15,2,0.25,13,3,0.51,434,0.87,16,4,0,2,4,"09/04/22","qua","Atlético-GO","casa","empatou"
0.15,2,0.25,12,3,0.48,403,0.82,15,4,0,1,4,"24/04/22","seg","Atlético-GO","casa","empatou"
0.11,1,0.23,10,3,0.44,403,0.82,11,3,0,1,4,"08/05/22","qui","Atlético-GO","casa","perdeu"
0.1,1,0.22,10,3,0.44,403,0.82,11,3,0,2,4,"19/08/20","ter","Atlético-GO","fora","perdeu"
0,0,0.21,9,2,0.42,337,0.75,12,3,0,2,3,"22/08/20","sáb","Atlético-GO","fora","perdeu"
0,0,0.21,16,4,0.67,531,0.82,17,3,0,2,11,"02/09/20","sex","Atlético-GO","fora","empatou"
0,0,0.2,15,3,0.57,468,0.82,17,2,0,2,9,"10/09/20","seg","Atlético-GO","fora","venceu"
0.07,1,0.25,15,4,0.57,468,0.82,19,1,0,1,9,"13/09/20","sex","Atlético-GO","fora","venceu"
0.08,1,0.33,13,4,0.47,380,0.81,20,1,0,1,5,"30/09/20","sex","Atlético-GO","fora","empatou"
0.08,1,0.33,13,6,0.46,380,0.81,20,1,0,1,5,"04/10/20","qua","Atlético-GO","fora","empatou"
0,0,0.33,12,4,0.46,380,0.79,14,2,0,1,5,"07/10/20","sáb","Atlético-GO","fora","perdeu"
0,0,0.33,15,5,0.46,397,0.81,12,2,0,2,3,"14/10/20","seg","Atlético-GO","fora","venceu"
0,0,0.29,8,2,0.41,350,0.78,14,3,0,2,2,"31/10/20","seg","Atlético-GO","fora","perdeu"
0,0,0.33,14,5,0.48,415,0.81,18,3,0,2,3,"14/11/20","qui","Atlético-GO","fora","empatou"
0.1,1,0.36,10,5,0.41,293,0.77,18,3,0,2,4,"23/11/20","seg","Atlético-GO","fora","venceu"
0.08,1,0.36,12,5,0.37,293,0.77,16,3,0,2,5,"12/12/20","qui","Atlético-GO","fora","venceu"
0.1,1,0.5,12,5,0.37,293,0.77,16,3,0,2,5,"27/12/20","seg","Atlético-GO","fora","perdeu"
0.11,1,0.33,12,4,0.55,480,0.83,15,3,0,2,8,"17/01/21","sáb","Atlético-GO","fora","perdeu"
0.11,1,0.23,12,3,0.55,480,0.83,15,3,0,2,9,"20/01/21","ter","Atlético-GO","fora","venceu"
0.11,1,0.23,13,3,0.52,384,0.83,14,3,0,1,9,"03/02/21","sex","Atlético-GO","fora","perdeu"
0.08,1,0.23,13,3,0.48,384,0.81,14,3,0,1,6,"14/02/21","sex","Atlético-GO","fora","perdeu"
0.09,1,0.36,11,4,0.48,384,0.79,9,3,0,1,4,"22/02/21","seg","Atlético-GO","fora","empatou"
0.09,1,0.33,9,3,0.4,307,0.75,9,1,0,1,4,"30/05/21","ter","Atlético-GO","fora","venceu"
0.11,1,0.33,9,3,0.39,307,0.75,13,1,0,3,4,"20/06/21","dom","Atlético-GO","fora","perdeu"
0.11,1,0.3,9,3,0.39,351,0.75,14,2,0,1,3,"01/07/21","sáb","Atlético-GO","fora","perdeu"
0.14,1,0.3,7,3,0.51,477,0.82,14,2,0,1,3,"04/07/21","qua","Atlético-GO","fora","venceu"
0.1,1,0.43,10,3,0.51,477,0.82,12,2,0,1,4,"11/07/21","qui","Atlético-GO","fora","empatou"
0.12,1,0.5,8,4,0.49,459,0.84,12,2,0,1,4,"21/07/21","qua","Atlético-GO","fora","perdeu"
0.11,1,0.5,9,4,0.44,405,0.8,14,2,0,0,4,"25/07/21","seg","Atlético-GO","fora","venceu"
0.12,1,0.33,8,3,0.44,346,0.75,14,2,0,0,3,"08/08/21","qui","Atlético-GO","fora","empatou"
0.11,1,0.29,7,2,0.44,346,0.75,14,2,0,0,3,"15/08/21","sex","Atlético-GO","fora","venceu"
0.14,1,0.29,7,2,0.46,433,0.81,11,2,0,1,3,"19/09/21","sáb","Atlético-GO","fora","perdeu"
0.09,1,0.29,11,3,0.48,433,0.81,11,2,0,1,5,"02/10/21","seg","Atlético-GO","fora","venceu"
0.17,2,0.36,11,4,0.46,410,0.77,11,2,0,1,5,"09/10/21","qua","Atlético-GO","fora","empatou"
0.09,1,0.36,11,4,0.47,389,0.77,17,2,0,1,6,"12/10/21","dom","Atlético-GO","fora","perdeu"
0,0,0.6,6,3,0.47,389,0.81,17,4,0,1,4,"31/10/21","ter","Atlético-GO","fora","perdeu"
0,0,0.19,11,3,0.51,429,0.81,13,3,0,0,4,"05/11/21","seg","Atlético-GO","fora","perdeu"
0,0,0.2,10,3,0.51,443,0.81,13,3,0,0,4,"10/11/21","dom","Atlético-GO","fora","perdeu"
0,0,0.19,10,2,0.51,442,0.81,13,3,0,0,7,"17/11/21","ter","Atlético-GO","fora","empatou"
0,0,0.07,10,1,0.48,442,0.8,14,1,0,1,7,"03/12/21","dom","Atlético-GO","fora","venceu"
0,0,0.07,10,1,0.51,442,0.84,14,3,0,0,5,"06/12/21","qui","Atlético-GO","fora","venceu"
0.11,1,0.11,11,1,0.41,365,0.81,14,2,0,0,4,"17/04/22","sáb","Atlético-GO","fora","perdeu"
0.11,1,0.36,9,3,0.41,366,0.81,9,3,0,0,3,"30/04/22","seg","Atlético-GO","fora","empatou"
0.07,1,0.5,11,4,0.41,366,0.81,9,2,0,0,3,"14/05/22","qui","Atlético-GO","fora","perdeu"
0,0,0.22,11,2,0.6,490,0.86,14,3,0,2,5,"11/07/21","qui","Cuiabá","casa","empatou"
0,0,0.27,11,3,0.43,418,0.86,14,3,0,2,4,"21/07/21","qua","Cuiabá","casa","venceu"
0.1,2,0.35,11,4,0.56,444,0.83,14,5,0,1,4,"26/07/21","ter","Cuiabá","casa","perdeu"
0.1,2,0.35,16,7,0.53,444,0.83,16,2,1,1,4,"07/08/21","ter","Cuiabá","casa","empatou"
0.09,1,0.35,16,7,0.53,444,0.83,16,2,1,2,4,"15/08/21","sex","Cuiabá","casa","venceu"
0.08,1,0.18,12,2,0.4,331,0.83,15,1,1,2,4,"18/08/21","ter","Cuiabá","casa","perdeu"
0.08,1,0.18,11,2,0.4,331,0.79,15,1,0,2,3,"04/09/21","ter","Cuiabá","casa","venceu"
0.08,1,0.2,12,2,0.39,331,0.79,12,1,0,0,3,"20/09/21","seg","Cuiabá","casa","empatou"
0.14,2,0.36,10,3,0.53,415,0.79,12,2,0,0,2,"02/10/21","seg","Cuiabá","casa","perdeu"
0.14,2,0.36,14,3,0.53,368,0.79,13,2,0,0,3,"11/10/21","sex","Cuiabá","casa","empatou"
0,0,0.4,14,3,0.53,368,0.79,14,2,0,1,4,"14/10/21","ter","Cuiabá","casa","venceu"
0,0,0.4,15,6,0.53,368,0.79,14,2,0,1,4,"04/11/21","dom","Cuiabá","casa","empatou"
0,0,0.4,16,6,0.55,480,0.84,14,2,0,2,4,"01/11/21","qua","Cuiabá","casa","venceu"
0.05,1,0.3,16,6,0.57,484,0.86,13,2,0,2,6,"17/11/21","ter","Cuiabá","casa","venceu"
0.05,1,0.24,20,5,0.57,480,0.86,13,2,0,1,6,"30/11/21","qui","Cuiabá","casa","perdeu"
0.05,1,0.29,21,6,0.58,455,0.84,14,4,0,1,7,"06/12/21","qui","Cuiabá","casa","venceu"
0.05,1,0.24,21,5,0.48,408,0.84,15,4,0,3,6,"16/04/22","sex","Cuiabá","casa","perdeu"
0.05,1,0.2,8,1,0.38,333,0.73,18,2,0,3,2,"30/04/22","seg","Cuiabá","casa","empatou"
0.06,1,0.2,8,1,0.38,333,0.73,18,2,0,1,2,"06/06/21","qua","Cuiabá","fora","perdeu"
0,0,0.29,10,4,0.51,475,0.84,15,2,0,1,2,"17/06/21","qua","Cuiabá","fora","empatou"
0,0,0.38,10,4,0.51,475,0.84,15,1,0,3,2,"23/06/21","qua","Cuiabá","fora","empatou"
0,0,0.4,8,3,0.43,323,0.75,15,1,0,3,2,"27/06/21","seg","Cuiabá","fora","empatou"
0,0,0.38,8,3,0.43,323,0.75,16,1,0,2,2,"07/07/21","sáb","Cuiabá","fora","empatou"
0.11,1,0.25,9,3,0.46,388,0.78,17,1,0,1,6,"18/07/21","sáb","Cuiabá","fora","venceu"
0.11,1,0.25,11,3,0.56,537,0.86,17,2,0,2,6,"31/07/21","seg","Cuiabá","fora","empatou"
0.11,1,0.31,11,4,0.46,388,0.78,18,2,0,1,3,"22/08/21","dom","Cuiabá","fora","venceu"
